5.375531 -0.393184 0.139121
4.626735 0.806130 -1.530827
5.323764 0.926979 0.574532
4.833924 1.348813 -1.062623
4.612095 1.516076 -1.067683
3.948440 2.032014 -0.202704
4.834530 1.142213 -1.235371
4.920900 1.574731 0.435759
4.945441 1.094871 0.989029
5.320415 0.716421 0.714417
3.728995 2.014111 0.134272
5.283985 1.290878 -0.011395
4.510736 1.748289 -0.797104
5.531217 0.565353 0.201175
5.154439 0.394182 1.015730
5.330634 0.007949 0.700743
5.227359 -0.052355 -1.019954
5.387091 1.051908 -0.401373
4.111504 1.698277 0.897316
4.015889 2.011898 0.169980
3.851198 1.764718 -1.005395
4.365181 0.570628 -1.686588
5.224358 -0.656107 0.033398
4.223896 1.780663 -0.916265
4.741854 1.132532 1.133046
4.567698 1.878194 0.130307
4.747799 0.852898 1.266990
5.050490 1.203470 -0.960324
5.433189 -0.023240 -0.633294
4.830479 -0.814522 -1.229951
4.241851 -1.846979 -0.963828
3.703850 1.301319 1.332455
3.926926 -1.223337 -1.810891
3.492286 -1.863962 -1.449341
5.165893 -0.781740 0.271000
2.187058 -2.207539 0.091474
4.485282 -1.201564 -1.423388
3.309115 0.263890 -2.164671
4.079884 -2.075756 -0.670769
4.187319 0.084704 1.778820
4.769740 -0.394645 1.301418
5.121701 -1.007188 -0.055166
4.761412 -1.530138 -0.574149
3.099511 -2.408500 0.042835
2.823981 0.034120 -2.201319
5.003120 -1.259405 0.066995
5.024756 -0.884738 0.680758
2.955765 -0.421167 -2.223804
4.294893 -1.284830 -1.539107
4.897447 -1.421477 -0.298185
2.247833 -1.591347 -1.540136
3.960913 -0.810561 -1.970456
3.582466 0.304883 1.976406
4.184088 0.628603 -1.726365
4.428349 -1.918081 -0.396651
3.775861 0.278066 1.927141
4.539673 0.027419 1.527969
4.285154 -2.051656 0.013234
3.756789 -1.084969 -1.950811
3.841066 0.937514 -1.726106
3.208167 0.001261 -2.218782
4.469688 -1.578570 -1.075858
1.912120 2.887434 0.340973
3.588137 2.102216 0.475279
2.526768 0.229996 2.281465
1.975262 2.851038 -0.498789
3.126215 0.935581 1.991006
2.953864 2.608308 -0.373542
1.743978 0.210193 -2.339214
0.766084 2.637637 0.171760
0.602761 2.450047 -0.612455
3.130662 2.299379 -0.944371
0.993023 2.689435 -0.482432
3.574644 1.737366 1.143679
1.955613 2.907835 -0.033919
2.801371 2.716160 -0.029344
2.930412 0.290696 2.128988
1.769763 2.907229 -0.061079
2.206178 0.554901 -2.338467
1.975609 0.486293 -2.360581
3.564708 1.919919 0.927836
3.517972 2.091572 -0.677632
2.464364 0.403554 -2.282534
1.981208 -0.033635 2.325375
3.038774 2.484493 -0.660815
1.671233 2.886184 -0.262801
1.446383 0.215481 2.338610
1.420448 2.774405 0.674995
1.718941 -0.518726 2.147890
1.666182 -0.037145 2.319402
0.595913 2.409939 0.744537
2.472640 0.461747 2.315334
3.092125 1.041852 -1.955360
2.221713 -0.115730 -2.245842
3.158744 2.373238 0.780410
2.834989 -0.577484 2.351415
3.494212 -2.354466 1.382534
2.548687 -2.360217 0.440702
2.658584 -2.152943 1.626146
3.083758 -2.505967 0.876065
3.450872 -2.473850 1.000000
4.702163 -0.546004 1.408584
2.747476 -1.254605 2.295268
4.818774 -0.985650 1.125191
3.293169 -1.893671 2.031672
2.206162 -1.070530 2.069823
2.266406 -2.237227 0.708248
2.873876 -1.860241 2.023210
2.728118 -2.412808 0.384366
2.916631 -0.071859 2.200948
3.881242 -2.361976 0.591709
4.063010 -2.152206 1.306733
3.929006 -2.165724 1.445719
4.736141 -1.188993 1.292088
3.731504 -2.423577 0.836221
3.615741 -0.753969 2.354204
4.368086 -1.925809 1.233246
4.377188 -1.605954 1.639428
4.184960 -0.339448 1.991917
2.852694 -2.480796 0.700047
2.201682 -1.432720 1.948600
