-2.966738 1.871236 1.636376
-1.441002 1.907809 -2.162643
-4.202130 2.424822 -0.243986
-2.801616 0.949443 -2.385003
-4.259027 2.125820 -0.934907
-1.178562 2.595207 -1.569584
-3.670344 2.832776 -1.122510
-4.326601 2.131526 -0.038215
-1.459545 2.807074 -1.575993
-2.416417 3.364074 0.314656
-2.300175 3.460594 -0.480354
-1.177795 2.333513 -1.788398
-1.068393 2.881370 0.328366
-3.522449 2.580939 -1.628318
-1.037308 2.273547 1.029174
-0.978897 2.652560 -1.261346
-4.075815 2.355536 -1.111636
-2.578140 3.437917 -0.053517
-0.608485 2.521822 -0.238029
-1.587934 3.101210 -1.233260
-2.623896 3.311920 0.419814
-2.947549 3.204008 0.512011
-3.693147 2.341725 0.998551
-2.560457 1.892278 -2.383286
-2.876799 3.291011 0.344726
-2.809639 2.728749 -1.888395
-3.247232 2.297077 1.350730
-0.477884 2.219128 -0.732001
-4.246905 1.901351 0.503284
-2.666369 1.691612 -2.415118
-1.481246 3.003758 0.641867
-2.093627 3.037861 0.913005
-2.214740 3.435115 -0.008288
-3.091407 3.086657 0.642427
-1.854411 3.356213 -0.770144
-2.423349 3.122020 -1.497096
-1.491318 3.203573 -0.857261
-1.772304 1.609505 -2.359940
-2.288560 1.746059 1.749910
-3.851016 2.665980 -1.102980
-1.950330 3.265314 0.460977
-1.951265 3.142217 -1.384197
-3.910660 2.125260 -1.581980
-4.380334 1.805973 -0.872505
-1.295184 2.321251 1.211597
-0.938955 2.907826 -0.263007
-3.897382 2.503825 0.585982
-1.515781 3.265756 -0.058540
-3.868196 1.451035 -1.848501
-1.287655 1.967048 1.381258
-2.587678 2.124727 1.629028
-0.904246 2.411106 -1.440005
-1.885672 1.106928 -2.395048
-3.411610 1.432641 -2.192779
-1.164461 2.963973 -0.987147
-1.773936 2.851419 1.033960
-2.032703 3.438547 -0.288799
-0.623370 2.317279 -1.047107
-2.141591 3.416778 -0.731754
-1.295118 2.766004 0.814619
-2.684600 2.261410 -2.229300
-4.175632 1.848034 -1.349398
-3.683744 2.667626 -1.360870
-1.703174 3.281811 -0.886623
-0.866713 2.130496 0.938959
-3.117555 3.331184 -0.256810
-4.477635 1.206192 -0.633180
-4.417127 1.905653 -0.150535
-3.701160 1.691787 1.288996
-3.289863 3.061733 0.512619
-1.484868 2.729271 1.005897
-4.025951 2.563566 0.211619
-2.161031 1.834069 -2.395478
-2.158528 3.323104 -1.074534
-2.850118 1.566941 -2.398553
-2.387597 2.410624 -2.175249
-1.286293 3.125998 -0.724038
-4.415142 1.463187 0.253597
-2.793525 3.041589 0.868473
-4.041660 2.326699 0.542209
-3.417892 2.803266 -1.474912
-2.278945 2.252905 1.582282
-1.520156 2.936613 -1.452865
-3.380646 -0.773484 -1.862200
-4.160371 0.128933 -1.304689
-2.398314 0.506716 -2.449609
-3.030218 -1.276054 -1.724441
-1.566427 0.803683 2.132412
-1.354316 0.774270 2.078380
-3.737446 -0.437836 -1.715445
-4.211038 -0.120428 -1.166998
-2.452466 1.427116 1.905184
-4.156024 0.419514 -1.295242
-2.700853 -0.512816 -2.296772
-1.081807 1.798074 1.334635
-3.912040 0.392533 -1.644590
-1.539557 1.523157 1.791917
-3.517854 -1.171217 -1.439443
-3.553684 0.586696 -1.956416
-2.335594 0.672960 -2.429203
-2.988497 -1.588456 -1.398780
-2.684274 0.564146 -2.387415
-2.447728 -0.704205 -2.494601
-0.045841 1.514546 -1.775693
-1.175164 -1.367029 -2.896288
-0.801365 -1.875376 -2.623323
0.109591 -2.302634 -1.834810
-1.372922 -0.997776 -2.983534
-1.849854 -1.531786 -2.605525
-0.434382 -1.794745 -2.631136
-2.634849 -1.223784 -2.131285
0.153530 1.416491 -1.776686
-0.906269 -2.399484 0.641736
-0.815382 -2.134181 -2.398896
-2.194138 -0.581442 -2.701674
-2.552649 -1.062990 -2.300164
-2.533862 -1.772201 -1.807938
-0.149061 1.647582 -1.578112
-0.025951 -1.785082 -2.493626
-2.148633 0.416507 2.795554
-2.805444 -0.203490 3.153716
-3.207457 -1.060356 3.146275
-5.012482 -0.137475 -0.258819
-4.542711 0.302074 -0.679697
-1.266814 0.259752 2.241230
-2.892959 0.296272 3.006365
-4.485090 0.853763 -0.222067
-4.949640 -0.850428 2.091351
-2.569209 -0.153153 3.116944
-1.885951 0.317490 2.720556
-5.141531 -0.851323 -0.085256
-4.737162 -0.430078 -0.739750
-1.859794 -2.753533 0.787647
-5.220695 -1.052719 1.398374
-2.809054 -3.009494 0.672483
-4.872663 -1.182624 2.111043
-1.752422 0.890665 2.194034
-3.870377 -2.120670 2.436693
-4.864278 -1.411692 2.002132
-4.504866 -2.153789 1.792739
-4.362149 -1.772998 2.361722
-2.425260 0.625624 2.765495
-2.550354 -2.795541 1.740337
-4.876851 -0.352969 -0.549418
-2.442110 0.463928 2.865615
-1.808999 -0.000988 2.807306
-1.380369 -2.413810 0.600040
-4.194700 -1.643972 2.579889
-5.269773 -0.973119 0.404735
-3.195376 -1.566620 2.995859
-3.615863 -2.910970 1.053446
-3.891569 -1.489872 2.831285
-3.402908 -2.070363 2.664305
-4.151063 -0.644396 -1.236505
-3.902400 -2.786953 1.192397
-4.148969 -0.923124 2.854318
-5.021724 -1.809304 0.789013
-1.961884 1.064901 2.155227
-1.956145 -0.126926 2.919465
-1.211533 0.363119 2.098648
-2.971297 0.548001 2.881464
-4.112064 -2.689682 1.142666
-3.380396 -2.474966 2.269171
-4.461865 -1.408352 2.487203
-3.536799 -2.642067 1.960316
-4.745514 0.252794 -0.465081
-5.176446 -1.294533 1.344145
-3.266573 -1.314927 3.077896
-4.734720 -1.090844 2.326301
-5.099052 -1.166501 1.693956
0.560789 0.751030 2.299580
1.028906 1.166205 1.979929
-0.884063 0.564559 1.992132
0.134036 1.391007 1.906376
0.278783 1.518579 -1.603795
0.555102 1.059847 -1.947335
-0.327581 1.257790 1.893355
0.534499 1.388857 -1.716847
1.384186 0.085987 2.244663
0.338012 1.426957 1.891356
0.027081 -2.288121 1.063483
0.529939 1.546551 1.772649
0.313179 0.843455 2.266749
-0.641410 -1.983017 1.209949
0.573218 0.981465 2.190362
1.074095 0.700293 2.215026
0.410728 1.009320 -2.272951
-0.501885 1.450088 -2.422383
-1.907340 0.936430 -2.459542
-1.794747 -0.323592 -3.024281
-1.463905 0.814825 -2.980683
-0.817107 -0.544353 -3.328344
-0.675044 0.165623 -3.385350
-1.245072 1.494491 -2.166810
0.217335 -0.754423 -2.888891
-1.572461 0.589250 -3.049556
0.231902 -0.510657 -2.992810
0.638744 0.603679 -2.363918
-0.200344 0.229969 -3.277903
-0.589328 -0.879078 -3.174697
-1.311674 0.336972 -3.263099
-0.752935 1.023906 -3.011045
0.362006 0.126717 -2.952462
-1.906622 0.360312 -2.886005
-0.981712 0.588514 -3.259901
-1.239069 -0.844760 -3.127560
-0.130028 -0.487229 -3.214868
-0.095309 -0.983461 -2.949414
-0.947227 1.553905 -2.175778
-1.681056 0.089612 -3.125146
-0.192406 -2.641938 0.145899
-1.986374 -2.459573 -1.797571
-1.876175 -2.168782 -2.084777
-2.050494 -2.673365 -0.126485
-1.634326 -3.086192 -0.813753
-1.122486 -2.666167 -2.015727
0.048293 -2.790045 -1.043791
-1.346799 -2.218360 -2.284147
-0.692549 -2.694511 0.366011
-1.506694 -2.804281 0.180944
-2.299136 -2.588587 -0.553477
-1.399139 -2.969273 -1.554894
-0.978520 -2.444509 0.612788
-0.309592 -2.794997 0.040977
-0.166723 -2.831517 -1.400081
-1.477167 -3.112281 -1.082631
